Id,Prediction
r8014_c610,4
r7010_c608,5
r1428_c46,5
r6815_c777,4
r8660_c680,5
r8102_c301,5
r9328_c978,3
r6828_c55,4
r3471_c633,5
r8103_c427,5
r8819_c247,2
r5268_c447,3
r6002_c573,2
r3005_c769,3
r737_c3,2
r1270_c106,3
r2344_c550,4
r635_c415,5
r7031_c351,5
r6915_c833,2
r9903_c876,5
r6845_c458,4
r4330_c869,3
r3148_c694,5
r736_c765,3
r3088_c324,3
r8038_c978,1
r7600_c517,2
r5227_c59,5
r848_c596,5
r6586_c406,5
r7017_c155,5
r2810_c323,1
r3938_c428,1
r6160_c458,4
r7985_c633,5
r5214_c215,3
r2873_c686,4
r893_c815,3
r3642_c396,5
r2090_c496,5
r9521_c911,3
r1985_c772,4
r8492_c136,2
r9181_c46,5
r1814_c412,4
r5654_c126,3
r6993_c683,4
r4811_c849,4
r7205_c631,5
r9737_c102,2
r3463_c982,5
r3818_c399,3
r3388_c913,3
r8533_c156,5
r6298_c476,2
r8729_c117,4
r6904_c716,5
r3794_c510,3
r7572_c427,5
r2740_c471,5
r9207_c40,5
r7475_c902,2
r8620_c295,3
r9206_c774,5
r2760_c322,4
r6738_c351,5
r3781_c191,5
r9276_c635,4
r8097_c922,2
r4195_c259,3
r4705_c358,3
r2518_c131,5
r6692_c82,3
r6420_c433,5
r9982_c420,5
r6415_c38,3
r4612_c776,5
r5290_c14,5
r2211_c668,5
r4368_c32,3
r8887_c234,5
r5809_c869,4
r8519_c171,4
r7638_c559,5
r8050_c458,5
r9306_c864,4
r2964_c785,5
r8549_c863,2
r9966_c999,4
r524_c295,4
r6407_c435,1
r4915_c667,4
r8398_c772,3
r8310_c68,1
r2493_c571,3
r2481_c178,5
r5849_c793,4
r9306_c595,5
r2792_c733,5
r1495_c322,5
r9635_c180,5
r4422_c164,5
r3059_c79,2
r6194_c573,3
r2073_c647,2
r160_c323,4
r2232_c718,3
r5342_c685,4
r1732_c156,5
r2324_c84,5
r2366_c648,5
r5660_c366,5
r7392_c86,4
r7007_c246,3
r1967_c360,3
r6262_c171,3
r3844_c656,5
r7192_c240,5
r4518_c295,5
r6556_c94,2
r6254_c563,4
r7726_c426,5
r8690_c613,5
r1024_c325,4
r5971_c700,2
r570_c283,5
r9827_c188,5
r6363_c6,5
r5566_c245,5
r8233_c34,3
r2451_c256,3
r7665_c26,3
r7290_c60,5
r1540_c256,5
r5177_c321,4
r3444_c689,5
r3070_c311,3
r1320_c493,2
r686_c640,3
r950_c434,5
r6943_c545,5
r3763_c492,4
r9450_c925,3
r2140_c89,5
r9212_c295,5
r9641_c197,5
r5162_c105,3
r6820_c379,3
r3251_c86,2
r3790_c499,3
r6074_c224,4
r2079_c101,4
r3632_c568,1
r27_c110,5
r8791_c525,2
r416_c219,4
r470_c69,5
r3110_c789,2
r9053_c757,4
r5824_c351,4
r8918_c897,1
r3829_c943,5
r3216_c813,1
r1093_c134,3
r6038_c46,3
r3386_c982,5
r8112_c569,4
r6312_c511,3
r8751_c89,5
r370_c774,5
r1589_c950,4
r3873_c350,1
r5120_c618,5
r2984_c594,5
r6935_c680,5
r5076_c32,4
r4462_c619,3
r6500_c379,3
r9408_c84,5
r737_c435,2
r9640_c781,5
r8189_c322,5
r1683_c485,2
r7445_c279,1
r1852_c608,3
r1338_c106,4
r6563_c650,5
r443_c139,2
r1067_c902,4
r5444_c960,4
r9864_c979,5
r4375_c289,5
r3915_c988,3
r39_c388,2
r3202_c770,5
r7298_c508,4
r1492_c778,3
r9841_c93,4
r3950_c240,4
r179_c214,5
r9224_c246,5
r385_c176,5
r1273_c684,3
r8274_c638,4
r9168_c547,3
r7461_c818,2
r3404_c312,5
r165_c170,5
r1556_c785,5
r2116_c320,5
r2577_c329,4
r3943_c549,3
r373_c702,5
r2480_c182,2
r6354_c178,5
r4355_c159,3
r9913_c247,4
r3125_c457,3
r8218_c824,4
r7563_c522,4
r9289_c588,3
r8832_c362,3
r7514_c248,2
r1218_c425,5
r8918_c324,5
r5512_c619,5
r8720_c225,2
r771_c537,2
r6360_c418,3
r5116_c149,5
r9733_c475,4
r508_c44,3
r8958_c766,5
r7569_c728,3
r4359_c906,5
r256_c705,5
r9119_c246,5
r1251_c223,5
r5395_c657,3
r5051_c405,5
r4879_c996,5
r4435_c246,3
r4168_c827,3
r6396_c641,4
r3592_c389,5
r8752_c231,1
r4589_c936,2
r302_c134,5
r7078_c245,3
r6372_c447,3
r5205_c646,5
r8876_c687,3
r8996_c37,3
r4571_c672,2
r4429_c161,5
r9658_c352,5
r7828_c233,3
r9463_c210,4
r4030_c678,4
r1622_c402,5
r2242_c595,4
r2945_c978,5
r2584_c301,5
r8746_c635,2
r6206_c874,3
r6116_c19,4
r7723_c437,3
r5475_c250,3
r7505_c594,4
r6233_c79,4
r5644_c22,3
r7265_c632,5
r3056_c40,3
r8555_c42,4
r1122_c440,3
r2977_c537,3
r6256_c214,3
r5720_c412,5
r1271_c775,4
r7944_c240,5
r8775_c679,3
r7523_c479,2
r7825_c969,1
r5495_c76,3
r2773_c726,3
r1424_c322,4
r3673_c21,5
r6733_c551,4
r3916_c523,4
r3820_c498,4
r2120_c124,3
r1788_c484,5
r8824_c949,2
r9673_c331,3
r9680_c864,4
r5849_c967,5
r816_c267,2
r1471_c580,3
r6804_c210,4
r7402_c495,3
r5849_c810,5
r1017_c131,5
r7463_c301,5
r8876_c657,5
r4461_c925,5
r9140_c573,4
r4846_c854,4
r2323_c242,3
r6814_c646,4
r241_c598,5
r2797_c477,5
r3952_c863,3
r9308_c318,5
r2447_c628,5
r3313_c658,2
r2814_c755,4
r8063_c434,5
r3888_c134,5
r135_c177,5
r6764_c645,4
r6218_c254,4
r4720_c645,5
r2682_c246,3
r9588_c682,5
r8572_c599,5
r267_c602,5
r5624_c236,5
r6352_c499,5
r9953_c608,5
r4481_c369,2
r9481_c65,4
r2290_c902,3
r2729_c176,5
r3432_c746,5
r557_c251,5
r1092_c983,2
r8195_c807,5
r6594_c278,5
r2167_c253,5
r8982_c686,3
r4815_c554,4
r8282_c862,1
r1107_c665,4
r3530_c184,4
r376_c369,4
r7064_c632,5
r1846_c676,5
r9375_c205,4
r9684_c921,2
r2119_c791,5
r4330_c346,2
r3207_c874,3
r2126_c989,2
r3453_c387,5
r7861_c306,5
r2785_c402,4
r6612_c236,4
r7181_c306,5
r1841_c547,4
r3753_c144,3
r9289_c341,5
r4247_c439,5
r1695_c850,2
r1859_c925,5
r8084_c70,3
r4062_c216,5
r6272_c72,2
r8824_c743,2
r7855_c859,3
r6133_c581,3
r7506_c6,5
r3160_c61,1
r2121_c506,4
r1747_c534,5
r3288_c1000,5
r8751_c931,5
r5713_c439,3
r6018_c628,4
r737_c693,3
r1878_c266,5
r3066_c911,3
r2038_c198,5
r1570_c433,5
r2791_c433,3
r2464_c207,2
r2263_c696,5
r891_c193,4
r3993_c236,5
r4226_c867,2
r8921_c774,5
r9556_c261,4
r7784_c4,5
r5616_c74,5
r6952_c497,3
r3479_c643,2
r40_c84,3
r7487_c95,5
r1921_c85,4
r2934_c530,4
r5384_c643,5
r7143_c563,3
r9560_c765,4
r5721_c12,3
r270_c390,2
r1404_c112,4
r6948_c644,4
r1167_c17,2
r5414_c425,3
r229_c474,4
r1489_c89,5
r1006_c412,3
r5915_c648,3
r987_c399,4
r8388_c561,3
r8770_c986,4
r9212_c317,5
r1067_c308,4
r7050_c826,3
r6761_c549,5
r4618_c799,5
r9826_c198,4
r7739_c48,4
r248_c106,5
r91_c258,1
r8266_c156,5
r8415_c833,3
r5002_c322,2
r4871_c494,5
r7729_c922,3
r6400_c495,4
r5550_c335,4
r2394_c61,3
r3074_c379,4
r8456_c302,5
r5746_c718,3
r2062_c982,5
r8890_c809,2
r2572_c45,5
r5635_c628,4
r2430_c61,4
r5076_c778,4
r1388_c161,5
r8641_c88,2
r7998_c779,3
r9821_c489,3
r7970_c567,4
r7142_c196,4
r6163_c551,4
r7721_c871,5
r5365_c656,3
r5511_c198,4
r1939_c170,5
r4217_c37,3
r373_c774,2
r2807_c249,4
r8633_c459,4
r9958_c89,5
r5680_c188,5
r6390_c102,4
r8903_c791,4
r112_c312,4
r9963_c51,5
r9170_c706,4
r9824_c432,3
r1094_c517,3
r151_c223,3
r2105_c302,4
r6771_c628,1
r1098_c307,4
r8141_c881,1
r1084_c791,4
r3534_c876,2
r1282_c405,4
r8858_c466,4
r1596_c191,5
r1453_c920,3
r5564_c665,5
r5819_c60,5
r5331_c502,5
r8393_c156,5
r4192_c694,5
r2455_c573,5
r9656_c915,5
r8617_c833,4
r3536_c836,1
r607_c261,2
r3363_c399,4
r5161_c638,5
r4355_c464,5
r8437_c581,5
r8434_c234,1
r6384_c241,2
r9514_c999,4
r4336_c370,5
r4717_c615,5
r5727_c584,3
r6909_c322,5
r7584_c864,4
r5283_c657,5
r134_c329,4
r4054_c291,2
r9858_c482,3
r9626_c89,3
r7799_c982,5
r2975_c418,3
r2775_c775,3
r2731_c103,3
r7960_c46,5
r1314_c365,3
r2168_c610,5
r197_c640,4
r1939_c718,5
r7704_c285,3
r7680_c76,4
r6101_c829,4
r873_c718,1
r4036_c191,5
r44_c568,5
r4864_c585,3
r7431_c867,4
r7999_c686,3
r9736_c84,2
r3043_c241,4
r8909_c48,4
r6324_c969,5
r9221_c427,3
r4305_c475,3
r6852_c777,4
r8240_c759,5
r5341_c102,5
r4616_c493,5
r7545_c791,5
r1382_c952,3
r3306_c608,5
r7723_c966,3
r6736_c100,3
r1023_c345,5
r5505_c981,5
r7474_c34,4
r3975_c306,5
r5864_c466,2
r8267_c543,4
r3350_c48,3
r1330_c105,1
r78_c889,5
r8034_c883,5
r1041_c114,2
r6843_c291,1
r1466_c44,5
r8779_c169,4
r5813_c575,5
r2_c597,5
r2454_c915,4
r5025_c300,3
r4522_c434,4
r1321_c985,2
r9683_c925,5
r7201_c617,4
r5054_c611,3
r2386_c632,5
r1294_c690,5
r743_c146,3
r5898_c395,5
r2117_c573,5
r7730_c570,4
r3086_c329,3
r6784_c62,2
r3890_c653,5
r7904_c171,5
r13_c629,3
r3618_c877,5
r7525_c53,4
r8893_c301,2
r1817_c4,2
r332_c648,5
r9582_c684,5
r2103_c466,2
r2365_c902,4
r7188_c595,5
r3409_c303,4
r4137_c618,4
r5387_c423,5
r7989_c82,3
r3680_c207,3
r3135_c832,4
r5885_c295,5
r4564_c707,5
r9788_c911,3
r2959_c25,4
r2692_c94,5
r6693_c571,5
r8119_c536,4
r8226_c250,1
r6843_c841,3
r8632_c982,5
r8238_c971,4
r4942_c575,2
r3407_c715,4
r573_c714,4
r2517_c577,4
r6444_c114,1
r9480_c585,4
r9673_c15,2
r226_c171,5
r5616_c497,3
r4769_c517,3
r4111_c660,5
r9008_c127,3
r3409_c534,2
r3216_c864,4
r8629_c131,5
r5303_c475,5
r5384_c320,5
r4315_c21,4
r5267_c573,5
r3377_c313,3
r1838_c836,5
r2307_c979,3
r1276_c246,4
r3956_c794,3
r9066_c791,5
r524_c704,3
r8687_c855,1
r5477_c178,5
r893_c297,3
r2058_c4,4
r1110_c598,4
r8688_c121,4
r4646_c109,3
r7596_c203,4
r8760_c987,4
r8391_c269,3
r9966_c4,4
r2355_c474,4
r4569_c602,3
r6219_c318,3
r2919_c640,5
r3712_c485,5
r8938_c134,5
r8708_c484,5
r4552_c183,3
r7402_c594,3
r355_c487,5
r668_c934,4
r7655_c77,5
r6335_c967,5
r9449_c72,5
r3327_c779,3
r9737_c65,1
r5872_c862,4
r8695_c48,5
r846_c445,5
r7946_c161,4
r9801_c271,5
r521_c296,2
r7203_c436,4
r4310_c716,4
r6593_c549,3
r9163_c627,3
r3481_c131,4
r2340_c765,5
r3582_c35,3
r5670_c160,1
r1012_c628,3
r7231_c556,3
r3802_c104,1
r2997_c779,4
r4673_c561,3
r1983_c514,2
r1491_c473,2
r9529_c854,3
r410_c237,1
r7995_c95,3
r2546_c617,4
r1028_c396,5
r8706_c297,5
r9069_c317,5
r2110_c779,5
r5669_c156,5
r8519_c223,4
r1299_c74,5
r9413_c601,5
r4412_c63,4
r9914_c597,5
r7196_c617,4
r646_c749,2
r3033_c584,3
r4544_c746,5
r9868_c618,4
r3230_c987,4
r9424_c658,5
r3357_c631,5
r9195_c676,5
r9061_c59,5
r3167_c738,2
r2859_c587,5
r2781_c247,5
r5336_c60,5
r3030_c971,3
r6123_c643,3
r2933_c214,4
r5438_c455,5
r134_c493,5
r9453_c925,3
r5817_c901,3
r8559_c418,5
r9095_c25,3
r9164_c573,5
r3420_c775,3
r4095_c63,3
r6106_c857,3
r3311_c76,2
r3424_c430,4
r4009_c23,3
r3949_c85,4
r9245_c214,5
r1704_c160,1
r4237_c558,3
r358_c236,4
r518_c66,5
r1303_c329,4
r9889_c430,5
r2660_c302,4
r4168_c33,4
r7593_c877,3
r1241_c581,1
r6218_c16,5
r9968_c256,5
r2743_c375,2
r7543_c34,3
r5240_c60,3
r3511_c703,5
r401_c21,4
r6002_c77,3
r6493_c595,3
r2890_c826,3
r246_c482,3
r4732_c235,2
r8609_c940,3
r5881_c483,3
r8236_c420,5
r6760_c992,5
r2597_c525,3
r7176_c495,3
r4440_c688,1
r2789_c920,1
r135_c585,4
r3933_c663,5
r9522_c193,4
r9535_c35,2
r8041_c657,3
r9756_c430,5
r6165_c191,4
r3411_c134,5
r6604_c394,5
r8961_c200,4
r1711_c583,5
r339_c479,5
r3613_c383,4
r7184_c978,5
r1974_c816,5
r2234_c298,4
r67_c295,3
r5389_c242,4
r3408_c313,2
r9699_c754,3
r1757_c377,4
r6922_c546,5
r8457_c68,1
r4445_c258,5
r9935_c669,2
r2562_c446,3
r8861_c545,3
r6238_c972,4
r9284_c22,4
r9544_c75,3
r9637_c352,4
r2327_c184,3
r7532_c458,4
r1920_c632,5
r8686_c548,5
r1592_c659,5
r1258_c300,5
r1747_c611,5
r290_c486,5
r935_c301,5
r5019_c245,5
r3523_c805,3
r1970_c310,5
r383_c648,2
r5876_c908,3
r1974_c814,4
r8224_c148,5
r8322_c426,4
r7709_c417,5
r2734_c925,5
r4265_c648,5
r2452_c438,4
r5179_c117,3
r5091_c224,2
r3554_c851,3
r6437_c877,2
r5174_c494,4
r4085_c46,5
r2448_c525,4
r9385_c464,4
r7429_c417,3
r624_c752,5
r9517_c32,4
r8349_c45,5
r8169_c756,4
r4808_c612,4
r6928_c422,3
r7354_c925,3
r548_c7,4
r2458_c416,5
r8413_c647,5
r7740_c595,4
r5642_c663,4
r9698_c494,5
r9857_c719,4
r7881_c256,5
r8021_c297,4
r9519_c440,4
r5197_c778,2
r5756_c689,5
r7415_c248,3
r6078_c135,1
r6564_c419,2
r6377_c254,5
r4054_c846,3
r4706_c183,4
r1839_c794,5
r8948_c652,4
r9028_c697,4
r3233_c241,4
r3711_c534,5
r6247_c844,4
r4116_c445,4
r8038_c385,3
r9720_c855,2
r6466_c576,4
r9614_c796,4
r3614_c864,4
r6209_c282,4
r9505_c295,5
r7459_c553,4
r4103_c413,4
r7531_c906,1
r1691_c320,5
r7517_c439,5
r5464_c616,3
r7603_c253,5
r7851_c126,3
r4924_c649,4
r6288_c773,4
r1556_c302,5
r9686_c179,2
r3935_c609,5
r9974_c913,4
r2463_c706,2
r954_c123,3
r6327_c494,5
r9221_c64,3
r9331_c949,4
r645_c998,4
r8931_c26,4
r558_c288,2
r5929_c307,5
r582_c698,5
r9510_c51,3
r1672_c171,4
r5498_c60,4
r1427_c915,3
r2883_c546,4
r4585_c491,5
r5514_c592,4
r2820_c466,5
r6050_c536,4
r4817_c191,3
r7779_c61,5
r9944_c337,5
r3827_c984,5
r413_c608,5
r9350_c6,4
r9314_c188,5
r2757_c569,5
r688_c177,3
r4424_c706,5
r2235_c363,5
r7086_c81,2
r7203_c8,5
r4046_c663,4
r3438_c445,4
r7138_c176,4
r4566_c398,5
r1659_c478,4
r755_c51,5
r1566_c554,3
r2623_c95,5
r4498_c515,3
r6574_c743,3
r2560_c620,3
r7055_c785,5
r5862_c577,3
r1874_c871,4
r1657_c396,3
r367_c216,5
r5382_c748,4
r9457_c595,5
r1678_c405,3
r3448_c352,4
r2670_c491,4
r9922_c595,5
r341_c829,1
r1034_c380,2
r6491_c697,4
r9903_c971,3
r6312_c746,3
r3991_c482,5
r1010_c739,4
r7752_c827,3
r5411_c454,2
r5703_c592,4
r1013_c171,4
r7620_c656,5
r8668_c768,3
r4283_c1000,5
r1374_c756,3
r6705_c199,1
r3053_c459,5
r966_c682,5
r7002_c871,3
r3764_c7,3
r5970_c533,2
r7213_c445,3
r3194_c748,5
r2140_c534,4
r9132_c563,1
r9404_c623,4
r412_c349,1
r4452_c321,5
r8034_c523,3
r1310_c891,2
r9247_c241,4
r8298_c503,1
r8119_c812,3
r6336_c623,4
r4157_c612,5
r3734_c295,5
r3110_c417,4
r9692_c823,3
r8206_c322,5
r2092_c405,3
r8556_c36,2
r8890_c162,5
r8397_c783,2
r8296_c736,5
r6415_c622,4
r670_c148,3
r7437_c689,5
r2092_c764,3
r3594_c216,4
r7875_c433,5
r7896_c684,5
r4707_c54,3
r8409_c797,3
r9631_c825,4
r3621_c229,4
r568_c613,4
r625_c295,5
r9891_c163,3
r9085_c643,5
r1981_c46,5
r3226_c26,4
r1964_c805,5
r3274_c541,2
r9662_c457,4
r7493_c716,3
r7429_c643,5
r8133_c193,5
r6416_c310,5
r889_c103,5
r424_c477,3
r7511_c876,4
r150_c482,5
r7233_c465,2
r8693_c950,2
r8221_c641,4
r3414_c14,5
r6421_c867,5
r8397_c94,3
r9823_c626,5
r9262_c967,3
r9556_c212,4
r906_c626,5
r1317_c551,2
r1164_c718,5
r8778_c485,3
r4923_c374,3
r5962_c805,5
r710_c789,3
r2427_c612,5
r4803_c431,3
r3868_c69,3
r3486_c942,2
r2045_c324,4
r9948_c203,5
r5225_c270,5
r9005_c124,1
r7055_c442,3
r1970_c755,4
r7043_c745,4
r9413_c216,5
r427_c246,3
r6703_c597,5
r6221_c840,3
r8463_c134,5
r1855_c677,3
r4052_c426,2
r2795_c776,4
r6624_c673,3
r5945_c302,3
r7061_c876,5
r1526_c317,5
r6531_c39,4
r9836_c794,5
r7762_c631,5
r4024_c347,3
r9827_c615,5
r73_c26,3
r1591_c974,5
r8835_c37,4
r6331_c300,5
r4450_c130,5
r6312_c118,5
r6039_c591,5
r534_c608,4
r669_c655,1
r8299_c794,5
r8949_c657,5
r5142_c494,5
r8710_c942,1
r3677_c237,3
r9163_c302,5
r2679_c332,4
r1290_c455,2
r9095_c534,4
r9959_c547,3
r9564_c423,4
r3727_c806,4
r5171_c94,3
r3050_c302,3
r4616_c680,5
r1843_c68,3
r3008_c702,4
r5064_c791,5
r8183_c799,2
r4519_c266,2
r5072_c826,4
r9313_c996,1
r8259_c27,3
r4698_c165,3
r9702_c651,5
r1694_c741,5
r2121_c932,4
r6566_c467,5
r4640_c651,4
r8034_c668,5
r3846_c785,5
r615_c689,5
r129_c302,4
r846_c718,3
r9017_c409,1
r1883_c133,1
r4354_c574,2
r5662_c682,4
r8082_c499,3
r9056_c87,1
r339_c674,4
r3786_c322,3
r3755_c606,4
r4036_c487,3
r4014_c258,5
r431_c601,5
r2936_c304,5
r2284_c622,3
r5734_c471,3
r8905_c412,5
r9814_c178,5
r992_c452,2
r7951_c16,5
r1781_c394,5
r8597_c300,5
r8515_c700,3
r2846_c718,4
r661_c794,3
r5140_c876,2
r6887_c591,4
r5876_c285,3
r6009_c630,4
r7681_c718,3
r2840_c464,3
r6676_c635,2
r8729_c162,5
r8734_c349,5
r8106_c399,3
r5464_c262,4
r3265_c11,5
r6248_c302,4
r8788_c719,5
r3040_c412,4
r2654_c362,3
r5462_c700,5
r2146_c416,5
r8535_c302,3
r2079_c435,5
r1182_c345,4
r37_c735,2
r5555_c148,5
r7665_c475,4
r5081_c504,3
r8901_c978,2
r2654_c890,3
r2542_c518,3
r4510_c416,3
r9909_c298,5
r9206_c996,4
r4268_c95,4
r7067_c143,4
r4085_c915,5
r5006_c623,5
r4999_c47,3
r1628_c964,5
r6387_c247,5
r7958_c198,5
r6960_c85,5
r5931_c317,5
r1045_c305,4
r9041_c26,4
r9826_c126,2
r5182_c51,3
r5337_c298,4
r8445_c808,5
r5412_c921,3
r2051_c178,5
r519_c237,3
r7211_c828,4
r8221_c134,5
r3810_c46,4
r9502_c598,5
r6412_c966,5
r225_c97,2
r8862_c902,2
r939_c322,3
r3567_c493,4
r8725_c68,3
r3572_c687,4
r8133_c446,3
r7728_c778,2
r449_c349,3
r2233_c978,4
r2474_c236,4
r8664_c802,4
r3754_c700,3
r9472_c295,5
r2439_c508,2
r7852_c14,5
r7179_c534,5
r3219_c572,2
r8382_c577,5
r7428_c439,3
r1793_c306,5
r2254_c799,5
r4328_c126,5
r9753_c989,5
r5679_c464,3
r9960_c510,3
r4638_c660,4
r8285_c252,3
r9407_c187,4
r2290_c426,5
r2086_c6,5
r1609_c152,5
r2437_c690,4
r5148_c80,3
r9072_c245,5
r443_c423,3
r3797_c97,1
r2991_c661,3
r2457_c260,2
r9655_c458,4
r7392_c686,4
r8428_c702,4
r406_c543,4
r4677_c306,5
r8136_c84,4
r2763_c685,4
r2189_c685,5
r5995_c792,4
r5116_c978,5
r7737_c960,1
r8703_c802,5
r1185_c746,3
r7781_c134,5
r7673_c389,4
r6563_c469,5
r2638_c412,4
r8108_c494,5
r5512_c651,5
r9854_c573,5
r9019_c499,5
r2896_c553,3
r3474_c206,4
r6537_c791,5
r8667_c488,5
r5707_c189,5
r8677_c217,3
r1136_c811,2
r4206_c942,1
r9324_c529,5
r7807_c385,3
r8005_c334,4
r5448_c188,2
r1623_c351,5
r6903_c689,5
r6968_c337,5
r671_c178,5
r7886_c987,5
r2739_c14,5
r3392_c944,2
r9602_c257,4
r5786_c213,4
r4338_c499,3
r5680_c318,4
r242_c573,5
r3045_c592,4
r7058_c178,5
r1594_c178,5
r148_c177,4
r4637_c495,5
r3163_c475,3
r882_c597,5
r7920_c1000,3
r5726_c462,3
r4468_c213,4
r5383_c346,4
r6814_c806,5
r4048_c94,3
r3293_c343,4
r5002_c663,5
r9073_c877,3
r958_c333,5
r5222_c155,3
r1174_c465,4
r6924_c577,3
r9578_c672,5
r7638_c395,2
r6952_c747,5
r1435_c193,5
r953_c940,4
r7201_c779,4
r5935_c256,5
r6161_c191,4
r516_c632,5
r7487_c351,4
r9820_c6,3
r973_c792,4
r3925_c792,5
r3620_c977,5
r8624_c681,5
r8661_c547,4
r248_c536,3
r8795_c644,5
r5214_c248,2
r5985_c333,5
r4555_c496,4
r1685_c93,3
r8683_c978,5
r6813_c13,3
r8179_c148,4
r80_c925,3
r9040_c179,5
r1701_c477,4
r1609_c756,5
r8206_c547,4
r6467_c360,4
r4166_c731,4
r1372_c44,3
r5007_c423,2
r2152_c608,5
r9616_c900,4
r397_c288,3
r370_c497,5
r380_c656,2
r3601_c95,5
r1529_c301,4
r1147_c695,4
r1504_c367,4
r3888_c331,5
r353_c546,5
r6983_c9,3
r8750_c234,5
r8536_c283,5
r7505_c228,1
r8501_c925,5
r8675_c270,4
r372_c489,4
r1506_c484,5
r6349_c219,4
r8366_c57,4
r4284_c370,2
r6461_c104,3
r2606_c76,3
r7779_c799,5
r7077_c391,4
r7313_c599,5
r2422_c693,3
r2945_c85,2
r1335_c158,2
r8770_c889,4
r3602_c605,5
r4404_c862,1
r4360_c14,5
r7548_c656,4
r4126_c876,4
r2900_c304,5
r5374_c278,3
r4838_c233,4
r1622_c170,5
r8644_c779,5
r8850_c721,2
r2278_c545,4
r6686_c571,5
r9619_c399,5
r4432_c259,3
r6717_c488,4
r3001_c902,3
r4390_c420,4
r5683_c484,3
r7974_c776,3
r2698_c820,4
r9609_c642,5
r9756_c418,5
r9578_c131,5
r5383_c269,4
r7459_c72,3
r8002_c135,2
r3516_c668,5
r4129_c3,3
r8684_c20,2
r3453_c301,5
r6709_c148,5
r9348_c718,4
r2425_c26,5
r6858_c544,4
r5034_c95,5
r8303_c258,4
r1456_c396,5
r260_c617,3
r4225_c317,5
r6251_c61,3
r1983_c516,5
r7572_c648,5
r7972_c237,1
r1118_c444,1
r1013_c908,2
r1330_c106,2
r4901_c638,5
r3947_c296,3
r9282_c462,2
r1537_c266,3
r7326_c76,4
r6456_c331,4
r8870_c27,3
r5332_c241,5
r8146_c789,5
r4090_c931,2
r3787_c308,3
r1547_c609,2
r8516_c200,2
r238_c598,4
r3461_c676,5
r8576_c53,5
r7813_c34,3
r8778_c363,3
r7159_c628,3
r5014_c63,3
r2549_c565,3
r6964_c186,3
r411_c921,3
r8289_c660,3
r4087_c527,3
r2072_c797,5
r5950_c651,5
r5920_c683,2
r7249_c434,5
r1501_c392,4
r685_c669,5
r9083_c522,3
r9467_c598,5
r6441_c806,4
r3518_c596,5
r3444_c189,4
r1918_c492,4
r3815_c620,4
r8082_c631,4
r1552_c21,5
r6615_c654,5
r4770_c585,3
r7857_c298,4
r7221_c256,5
r2859_c254,5
r5132_c55,3
r4628_c445,5
r3231_c650,5
r6803_c789,3
r1563_c198,5
r3915_c814,4
r5197_c660,5
r782_c307,3
r4278_c309,3
r9304_c633,5
r8548_c921,3
r7280_c257,5
r4963_c291,5
r9764_c495,2
r589_c46,5
r5678_c729,3
r2063_c676,3
r5196_c176,4
r3382_c559,5
r8806_c967,5
r7608_c89,5
r6985_c66,5
r9815_c34,4
r2930_c525,4
r2146_c750,1
r1215_c246,4
r8313_c271,5
r8927_c264,5
r253_c251,5
r306_c546,2
r6843_c120,2
r1607_c673,4
r1430_c305,3
r7015_c668,5
r9055_c575,4
r8847_c48,4
r6602_c874,3
r2311_c552,3
r4610_c967,4
r1382_c72,5
r4552_c599,3
r5064_c176,4
r9716_c3,4
r7971_c719,5
r6323_c805,5
r1861_c776,3
r2114_c502,4
r1166_c124,3
r330_c680,4
r7978_c594,5
r8896_c827,3
r6047_c197,3
r3870_c404,4
r8480_c954,1
r5220_c317,5
r7560_c308,4
r9055_c792,5
r8678_c649,2
r1116_c864,5
r9784_c779,4
r5150_c473,5
r6137_c735,4
r5719_c163,3
r9816_c37,5
r6466_c489,5
r1283_c533,3
r3865_c426,3
r8699_c455,5
r4607_c245,5
r8459_c555,2
r8972_c619,5
r5654_c486,3
r6721_c620,4
r8111_c426,5
r2426_c667,4
r5270_c631,4
r5501_c64,2
r9744_c637,4
r5706_c418,5
r300_c197,3
r2261_c676,5
r1990_c878,2
r8703_c245,3
r114_c151,5
r9486_c188,5
r590_c716,4
r8805_c475,3
r6390_c121,4
r7373_c214,3
r3774_c317,5
r8555_c168,4
r7354_c487,3
r2606_c663,5
r1307_c517,3
r9230_c46,5
r7899_c577,5
r3645_c385,3
r3181_c906,1
r1870_c8,3
r5464_c828,5
r4886_c434,3
r2978_c595,5
r461_c701,4
r5451_c594,5
r8895_c482,4
r7070_c768,5
r9518_c659,4
r5993_c984,5
r3456_c10,3
r1867_c657,5
r1540_c604,3
r884_c30,2
r1556_c4,3
r4087_c428,4
r5902_c107,4
r8985_c146,4
r3261_c453,2
r5755_c971,5
r1399_c308,2
r8430_c182,4
r6995_c174,4
r9009_c308,4
r8653_c291,5
r7112_c613,5
r9469_c503,1
r3162_c283,5
r5183_c755,4
r1942_c925,5
r7388_c191,4
r6924_c445,5
r9258_c922,4
r567_c768,2
r5023_c349,3
r4880_c594,4
r9012_c618,4
r925_c61,5
r8046_c230,5
r5533_c139,5
r3849_c370,5
r2839_c518,3
r823_c176,3
r508_c597,5
r9899_c325,3
r9712_c536,3
r8389_c392,3
r1076_c631,5
r3760_c366,4
r3047_c120,2
r7493_c196,4
r4162_c756,4
r5602_c308,2
r5672_c911,5
r2087_c486,3
r2329_c322,5
r7146_c380,3
r5283_c235,5
